image, caption
Trashed189361.jpeg, anthropocene photograph of a woman in a business suit standing in a hallway
Trashed03841.jpeg, anthropocene - playing with culture produced by candide bradley & fitzus graviy
Trashed03841.jpeg, anthropocene - playing with culture produced by candide bradley & fitzus graviy
Trashed108721.jpeg, anthropocene woman and child making pottery in outdoor setting
Trashed108721.jpeg, anthropocene woman and child making pottery in outdoor setting
Trashed111601.jpeg, anthropocene - linda brunson director of the national institute of environmental health sciences
Trashed111601.jpeg, anthropocene - linda brunson director of the national institute of environmental health sciences
Trashed133681.jpeg, anthropocene photo of a turtle eating plastic bags
Trashed133681.jpeg, anthropocene photo of a turtle eating plastic bags
Trashed29761.jpeg, anthropocene view of a lake surrounded by mountains and trees
Trashed29761.jpeg, anthropocene view of a lake surrounded by mountains and trees
Trashed175441.jpeg, anthropocene scientist holding a bottle of orange juice
Trashed175441.jpeg, anthropocene scientist holding a bottle of orange juice
Trashed186961.jpeg, anthropocene view of a street corner with a motorcycle parked in front of a shop
Trashed186961.jpeg, anthropocene view of a street corner with a motorcycle parked in front of a shop
Trashed95281.jpeg, anthropocene photo of a man in a suit and tie
Trashed95281.jpeg, anthropocene photo of a man in a suit and tie
Trashed99601.jpeg, anthropocene view of a plane flying over the ocean
Trashed99601.jpeg, anthropocene view of a plane flying over the ocean
Trashed26161.jpeg, anthropocene view of a beach with a wave coming in
Trashed26161.jpeg, anthropocene view of a beach with a wave coming in
Trashed216961.jpeg, anthropocene smoke stacks emiting from a power plant at sunset
Trashed216961.jpeg, anthropocene smoke stacks emiting from a power plant at sunset
Trashed196321.jpeg, anthropocene com - a million tons of waste saved
Trashed196321.jpeg, anthropocene com - a million tons of waste saved
Trashed215761.jpeg, anthropocene view of a large pile of garbage being loaded
Trashed215761.jpeg, anthropocene view of a large pile of garbage being loaded
Trashed21361.jpeg, anthropocene man in a straw hat standing in front of a pile of garbage
Trashed21361.jpeg, anthropocene man in a straw hat standing in front of a pile of garbage
Trashed84961.jpeg, anthropocene man in plaid shirt and red bow tie looking at computer screen
Trashed84961.jpeg, anthropocene man in plaid shirt and red bow tie looking at computer screen
Trashed191521.jpeg, anthropocene view of a large metal tank with a pipe sticking out of it
Trashed191521.jpeg, anthropocene view of a large metal tank with a pipe sticking out of it
Trashed62881.jpeg, anthropocene man in suit and tie sitting in front of a bookcase
Trashed62881.jpeg, anthropocene man in suit and tie sitting in front of a bookcase
Trashed43921.jpeg, anthropocene view of two people walking through a field
Trashed43921.jpeg, anthropocene view of two people walking through a field
Trashed20161.jpeg, anthropocene view of a pile of garbage in a city
Trashed20161.jpeg, anthropocene view of a pile of garbage in a city
Trashed147121.jpeg, anthropocene view of a boat in rough ocean with waves
Trashed147121.jpeg, anthropocene view of a boat in rough ocean with waves
Trashed157681.jpeg, anthropocenes in a plastic container with water and dirt
Trashed157681.jpeg, anthropocenes in a plastic container with water and dirt
Trashed80401.jpeg, anthropocene photo of a man standing in front of a mountain
Trashed80401.jpeg, anthropocene photo of a man standing in front of a mountain
Trashed121201.jpeg, anthropocene view of a river and a cliff in the distance
Trashed121201.jpeg, anthropocene view of a river and a cliff in the distance
Trashed184561.jpeg, anthropocenes a woman and a man are looking at a display case
Trashed184561.jpeg, anthropocenes a woman and a man are looking at a display case
Trashed156241.jpeg, anthropocene lobsters are a common sight in the waters of the pacific
Trashed156241.jpeg, anthropocene lobsters are a common sight in the waters of the pacific
Trashed43201.jpeg, anthropocene view of a large industrial plant with a few silos
Trashed43201.jpeg, anthropocene view of a large industrial plant with a few silos
Trashed05761.jpeg, anthropocene view of a body of water with a large amount of blue water
Trashed05761.jpeg, anthropocene view of a body of water with a large amount of blue water
Trashed50161.jpeg, anthropocene man in a field with a hat and a baseball bat
Trashed50161.jpeg, anthropocene man in a field with a hat and a baseball bat
Trashed184801.jpeg, anthropocene a woman and a man are standing in a store
Trashed184801.jpeg, anthropocene a woman and a man are standing in a store
Trashed28801.jpeg, anthropocene view of a mountain of garbage at sunset
Trashed28801.jpeg, anthropocene view of a mountain of garbage at sunset
Trashed02881.jpeg, anthropocene material - non - recycled materials - cover
Trashed02881.jpeg, anthropocene material - non - recycled materials - cover
Trashed91681.jpeg, anthropocene the farmers are the main consumers of their own products
Trashed91681.jpeg, anthropocene the farmers are the main consumers of their own products
Trashed39361.jpeg, anthropocene view of a pile of garbage with a bucket and a bucket
Trashed39361.jpeg, anthropocene view of a pile of garbage with a bucket and a bucket
Trashed182881.jpeg, anthropocene group of people sitting around a table outside
Trashed182881.jpeg, anthropocene group of people sitting around a table outside
Trashed104881.jpeg, anthropocene photo of a child with a tube in his mouth
Trashed104881.jpeg, anthropocene photo of a child with a tube in his mouth
Trashed90481.jpeg, anthropocene - a woman with glasses and a black shirt
Trashed90481.jpeg, anthropocene - a woman with glasses and a black shirt
Trashed193201.jpeg, anthropocene view of two men walking down a sidewalk
Trashed193201.jpeg, anthropocene view of two men walking down a sidewalk
Trashed206161.jpeg, anthropocene - david walla and david walla discuss the wine
Trashed206161.jpeg, anthropocene - david walla and david walla discuss the wine
Trashed11761.jpeg, anthropocene view of a dirt road with a tower in the distance
Trashed11761.jpeg, anthropocene view of a dirt road with a tower in the distance
Trashed138241.jpeg, anthropocene photo of a man in a suit and tie sitting in a chair with a man in a suit
Trashed138241.jpeg, anthropocene photo of a man in a suit and tie sitting in a chair with a man in a suit
Trashed126481.jpeg, anthropocene scientist in lab with microscope and other people in background
Trashed126481.jpeg, anthropocene scientist in lab with microscope and other people in background
Trashed109441.jpeg, anthropocene woman holding a baby in her arms
Trashed109441.jpeg, anthropocene woman holding a baby in her arms
Trashed185521.jpeg, anthropocene view of a glass bottle of water through a window
Trashed185521.jpeg, anthropocene view of a glass bottle of water through a window
Trashed162481.jpeg, anthropocenen - based eye exam with anatomider
Trashed162481.jpeg, anthropocenen - based eye exam with anatomider
Trashed59041.jpeg, anthropocene - a journey of engineering timelesss
Trashed59041.jpeg, anthropocene - a journey of engineering timelesss
Trashed176401.jpeg, anthropocene - the map of the british isles
Trashed176401.jpeg, anthropocene - the map of the british isles
Trashed146641.jpeg, anthropocene view of a snow covered forest with a fire hydrant
Trashed146641.jpeg, anthropocene view of a snow covered forest with a fire hydrant
Trashed148081.jpeg, anthropocene photo of a man and a little girl on the beach
Trashed148081.jpeg, anthropocene photo of a man and a little girl on the beach
Trashed185281.jpeg, anthropocene view of a coffee shop with a man standing in the doorway
Trashed185281.jpeg, anthropocene view of a coffee shop with a man standing in the doorway
Trashed168241.jpeg, anthropocene cat with a blue coat on looking at a person
Trashed168241.jpeg, anthropocene cat with a blue coat on looking at a person
Trashed03361.jpeg, anthropocene a fork and some food on a table
Trashed03361.jpeg, anthropocene a fork and some food on a table
Trashed128641.jpeg, anthropocene view of a man standing next to a truck with garbage in the back
Trashed128641.jpeg, anthropocene view of a man standing next to a truck with garbage in the back
Trashed81121.jpeg, anthropocene view of a city from a hill top
Trashed81121.jpeg, anthropocene view of a city from a hill top
Trashed47281.jpeg, anthropocene view of a river with a boat in the distance
Trashed47281.jpeg, anthropocene view of a river with a boat in the distance
Trashed200401.jpeg, anthropocene of garbage piled up in a pile
Trashed200401.jpeg, anthropocene of garbage piled up in a pile
Trashed85441.jpeg, anthropocenes of the americas info and history
Trashed85441.jpeg, anthropocenes of the americas info and history
Trashed135841.jpeg, anthropocene view of a dolphin swimming in the ocean
Trashed135841.jpeg, anthropocene view of a dolphin swimming in the ocean
Trashed226081.jpeg, anthropocene the anthropopopopic world and other plant life
Trashed226081.jpeg, anthropocene the anthropopopopic world and other plant life
Trashed195601.jpeg, anthropocene view of a greenhouse with two men in it
Trashed195601.jpeg, anthropocene view of a greenhouse with two men in it
Trashed220081.jpeg, anthropocene view of the city skyline from the brooklyn bridge
Trashed220081.jpeg, anthropocene view of the city skyline from the brooklyn bridge
Trashed55201.jpeg, anthropocene view of a road with a bus driving down it
Trashed55201.jpeg, anthropocene view of a road with a bus driving down it
Trashed114721.jpeg, anthropocene image of a satellite image on a computer screen
Trashed114721.jpeg, anthropocene image of a satellite image on a computer screen
Trashed09601.jpeg, anthropocene view of a woman's face with a smoke cloud in the background
Trashed09601.jpeg, anthropocene view of a woman's face with a smoke cloud in the background
Trashed09361.jpeg, anthropocene photograph of a donkey standing next to a cart
Trashed09361.jpeg, anthropocene photograph of a donkey standing next to a cart
Trashed68401.jpeg, anthropocene man in leather jacket standing in front of a tall building
Trashed68401.jpeg, anthropocene man in leather jacket standing in front of a tall building
Trashed141361.jpeg, anthropocene view of a person swimming in the ocean
Trashed141361.jpeg, anthropocene view of a person swimming in the ocean
Trashed216721.jpeg, anthropocene - the man in the blue shirt is staring at the camera
Trashed216721.jpeg, anthropocene - the man in the blue shirt is staring at the camera
Trashed158641.jpeg, anthropocene man in a maroon jacket standing on a beach
Trashed158641.jpeg, anthropocene man in a maroon jacket standing on a beach
Trashed06721.jpeg, anthropocene view of a flock of birds flying over a garbage dump
Trashed06721.jpeg, anthropocene view of a flock of birds flying over a garbage dump
Trashed60001.jpeg, anthropocene man in a suit pointing at something
Trashed60001.jpeg, anthropocene man in a suit pointing at something
Trashed84241.jpeg, anthropocene man in plaid shirt and red bow tie looking at camera
Trashed84241.jpeg, anthropocene man in plaid shirt and red bow tie looking at camera
Trashed20641.jpeg, anthropocene view of a dump truck in a dump yard
Trashed20641.jpeg, anthropocene view of a dump truck in a dump yard
Trashed178801.jpeg, anthropocene scene of a man and woman in a grocery store
Trashed178801.jpeg, anthropocene scene of a man and woman in a grocery store
Trashed50881.jpeg, anthropocene view of a man running across a field
Trashed50881.jpeg, anthropocene view of a man running across a field
Trashed134161.jpeg, anthropocene photo of a group of people standing around a dead whale
Trashed134161.jpeg, anthropocene photo of a group of people standing around a dead whale
Trashed69601.jpeg, anthropocene of black dirt in a pile with a green hose in the background
Trashed69601.jpeg, anthropocene of black dirt in a pile with a green hose in the background
Trashed159841.jpeg, anthropocene view of a boat with a rope tied to it
Trashed159841.jpeg, anthropocene view of a boat with a rope tied to it
Trashed102001.jpeg, anthropocene man looking at jars of preserved fish in a refrigerator
Trashed102001.jpeg, anthropocene man looking at jars of preserved fish in a refrigerator
Trashed156001.jpeg, anthropocener holding a crab in a red vest
Trashed156001.jpeg, anthropocener holding a crab in a red vest
Trashed39601.jpeg, anthropocene view of a pile of garbage in a field
Trashed39601.jpeg, anthropocene view of a pile of garbage in a field
Trashed190321.jpeg, anthropocene view of a man standing in a building with trash cans
Trashed190321.jpeg, anthropocene view of a man standing in a building with trash cans
Trashed04801.jpeg, anthropocene view of the great barrier of the ocean
Trashed04801.jpeg, anthropocene view of the great barrier of the ocean
Trashed63841.jpeg, anthropocene view of a truck driving down a road with mountains in the background
Trashed63841.jpeg, anthropocene view of a truck driving down a road with mountains in the background
Trashed214081.jpeg, anthropocene man in suit and tie looking at camera
Trashed214081.jpeg, anthropocene man in suit and tie looking at camera
Trashed211921.jpeg, anthropocene of a large pile of garbage in a warehouse
Trashed211921.jpeg, anthropocene of a large pile of garbage in a warehouse
Trashed113761.jpeg, anthropocene man in suit and tie sitting in front of a bookcase
Trashed113761.jpeg, anthropocene man in suit and tie sitting in front of a bookcase
Trashed98161.jpeg, anthropocene view of a tractor and a man in a field
Trashed98161.jpeg, anthropocene view of a tractor and a man in a field
Trashed67201.jpeg, anthropocene view of a small town in the mountains
Trashed67201.jpeg, anthropocene view of a small town in the mountains
Trashed157921.jpeg, anthropocenes are the most important ingredients for plasticine
Trashed157921.jpeg, anthropocenes are the most important ingredients for plasticine
Trashed66241.jpeg, anthropocene - creation of a dioxin
Trashed66241.jpeg, anthropocene - creation of a dioxin
Trashed93361.jpeg, anthropocene sign on a gate in front of a building
Trashed93361.jpeg, anthropocene sign on a gate in front of a building
Trashed36001.jpeg, anthropocene view of a river running through a forest
Trashed36001.jpeg, anthropocene view of a river running through a forest
Trashed47761.jpeg, anthropocene view of a large open pit with a pond in the middle
Trashed47761.jpeg, anthropocene view of a large open pit with a pond in the middle
Trashed188161.jpeg, anthropocene view of a bird flying over a pile of garbage
Trashed188161.jpeg, anthropocene view of a bird flying over a pile of garbage
Trashed142561.jpeg, anthropocene view of a boat in rough water
Trashed142561.jpeg, anthropocene view of a boat in rough water
Trashed190561.jpeg, anthropocene two men standing in a kitchen with a large pan of food
Trashed190561.jpeg, anthropocene two men standing in a kitchen with a large pan of food
Trashed58561.jpeg, anthropocene photograph of a window with a wooden beam in it
Trashed58561.jpeg, anthropocene photograph of a window with a wooden beam in it
Trashed01921.jpeg, anthropocene photograph of a blue and white comb with a blue handle
Trashed01921.jpeg, anthropocene photograph of a blue and white comb with a blue handle
Trashed155761.jpeg, anthropocene lobsters are a common sight in the waters of the pacific
Trashed155761.jpeg, anthropocene lobsters are a common sight in the waters of the pacific
Trashed160081.jpeg, anthropocene man in a hat and scarf looking at something
Trashed160081.jpeg, anthropocene man in a hat and scarf looking at something
Trashed161761.jpeg, anthropocene man in blue shirt looking at a cell phone
Trashed161761.jpeg, anthropocene man in blue shirt looking at a cell phone
Trashed72001.jpeg, anthropocene advertises a mountain with a large amount of food
Trashed72001.jpeg, anthropocene advertises a mountain with a large amount of food
Trashed42961.jpeg, "anthropocene view of a field with a, sun setting in the distance"
Trashed42961.jpeg, anthropocene view of a field with a sun setting in the distance
Trashed171121.jpeg, anthropocene view of a man water skiing on a lake
Trashed171121.jpeg, anthropocene view of a man water skiing on a lake
Trashed143041.jpeg, anthropocene view of a man in a blue shirt on a boat
Trashed143041.jpeg, anthropocene view of a man in a blue shirt on a boat
Trashed174001.jpeg, anthropocene view of a store with shelves of food and drinks
Trashed174001.jpeg, anthropocene view of a store with shelves of food and drinks
Trashed17281.jpeg, anthropocene view of a city with a lot of trash
Trashed17281.jpeg, anthropocene view of a city with a lot of trash
Trashed05041.jpeg, anthropocene view of the ocean from space showing the blue waters
Trashed05041.jpeg, anthropocene view of the ocean from space showing the blue waters
Trashed126961.jpeg, anthropocenes - the world is a flat earth
Trashed126961.jpeg, anthropocenes - the world is a flat earth
Trashed84721.jpeg, anthropocene man in plaid shirt and red bow tie looking at camera
Trashed84721.jpeg, anthropocene man in plaid shirt and red bow tie looking at camera
